,rn,rule
15343,R02529_v4,2003_244
15344,R02529_v4,2003
15345,R02529_v4,12_243
15346,R02530_v1,211
15347,R02530_v2,211
15348,R02530_v3,211
15349,R02532_v1,2003_244
15350,R02532_v1,2003
15351,R02534_v1,2003
15352,R02534_v2,2003
15353,R02535_v1,10_11
15354,R02535_v1,10
15355,R02541_v1,198_246
15356,R02541_v1,304_7515
15357,R02541_v1,246
15358,R02541_v2,198_246
15359,R02541_v2,304_7515
15360,R02541_v2,246
15361,R02541_v3,198_246
15362,R02541_v3,304_7515
15363,R02541_v3,246
15364,R02545_v1,7510
15365,R02545_v2,7510
15366,R02550_v1,1_150_221_304_4294_66_7514
15367,R02550_v1,1_150_221_304_66_7514
15368,R02554_v1,2003
15369,R02556_v1,2002
15370,R02556_v2,2002
15371,R02557_v1,2011
15372,R02560_v1,1_2003
15373,R02560_v1,1_1001_2003
15374,R02565_v1,7524
15375,R02566_v1,7524
15376,R02568_v1,2002
15377,R02568_v1,304
15378,R02569_v1,147_323_325
15379,R02574_v1,10
15380,R02574_v2,10
15381,R02585_v1,103_2007_2496
15382,R02585_v1,2007_304
15383,R02585_v1,2004
15384,R02585_v1,197_2007_220_221
15385,R02585_v1,2007_2496
15386,R02585_v1,2007_847
15387,R02585_v1,2
15388,R02585_v1,109_3285
15389,R02585_v1,7525
15390,R02585_v1,11_2007_209
15391,R02585_v1,109_2007_3285
15392,R02585_v1,11
15393,R02585_v1,197_2007_220_221_7
15394,R02585_v1,102
15395,R02585_v1,103_4_7525
15396,R02585_v1,11_2007
15397,R02585_v1,2007_376
15398,R02585_v1,206
15399,R02585_v1,2007
15400,R02585_v1,11_2007_62
15401,R02585_v1,2006
15402,R02585_v1,376
15403,R02585_v1,101
15404,R02585_v1,2007_214
15405,R02585_v1,10_11_2007
15406,R02585_v2,103_2007_2496
15407,R02585_v2,2007_304
15408,R02585_v2,2004
15409,R02585_v2,197_2007_220_221
15410,R02585_v2,2007_2496
15411,R02585_v2,2007_847
15412,R02585_v2,2
15413,R02585_v2,109_3285
15414,R02585_v2,7525
15415,R02585_v2,11_2007_209
15416,R02585_v2,109_2007_3285
15417,R02585_v2,11
15418,R02585_v2,197_2007_220_221_7
15419,R02585_v2,102
15420,R02585_v2,103_4_7525
15421,R02585_v2,11_2007
15422,R02585_v2,2007_376
15423,R02585_v2,206
15424,R02585_v2,2007
15425,R02585_v2,11_2007_62
15426,R02585_v2,2006
15427,R02585_v2,376
15428,R02585_v2,101
15429,R02585_v2,2007_214
15430,R02585_v2,10_11_2007
15431,R02585_v3,103_2007_2496
15432,R02585_v3,2007_304
15433,R02585_v3,2004
15434,R02585_v3,197_2007_220_221
15435,R02585_v3,2007_2496
15436,R02585_v3,2007_847
15437,R02585_v3,2
15438,R02585_v3,109_3285
15439,R02585_v3,7525
15440,R02585_v3,11_2007_209
15441,R02585_v3,109_2007_3285
15442,R02585_v3,11
15443,R02585_v3,197_2007_220_221_7
15444,R02585_v3,102
15445,R02585_v3,103_4_7525
15446,R02585_v3,11_2007
15447,R02585_v3,2007_376
15448,R02585_v3,206
15449,R02585_v3,2007
15450,R02585_v3,11_2007_62
15451,R02585_v3,2006
15452,R02585_v3,376
15453,R02585_v3,101
15454,R02585_v3,2007_214
15455,R02585_v3,10_11_2007
15456,R02585_v4,103_2007_2496
15457,R02585_v4,2007_304
15458,R02585_v4,2004
15459,R02585_v4,197_2007_220_221
15460,R02585_v4,2007_2496
15461,R02585_v4,2007_847
15462,R02585_v4,2
15463,R02585_v4,109_3285
15464,R02585_v4,7525
15465,R02585_v4,11_2007_209
15466,R02585_v4,109_2007_3285
15467,R02585_v4,11
15468,R02585_v4,197_2007_220_221_7
15469,R02585_v4,102
15470,R02585_v4,103_4_7525
15471,R02585_v4,11_2007
15472,R02585_v4,2007_376
15473,R02585_v4,206
15474,R02585_v4,2007
15475,R02585_v4,11_2007_62
15476,R02585_v4,2006
15477,R02585_v4,376
15478,R02585_v4,101
15479,R02585_v4,2007_214
15480,R02585_v4,10_11_2007
15481,R02587_v1,2006
15482,R02587_v2,2006
15483,R02589_v1,244
15484,R02589_v1,2003
15485,R02593_v1,217_304
15486,R02593_v1,2003_236
15487,R02597_v1,2006
15488,R02599_v1,7516
15489,R02599_v1,2006_7516
15490,R02599_v1,2007_7516
15491,R02599_v2,7516
15492,R02599_v2,2006_7516
15493,R02599_v2,2007_7516
15494,R02601_v1,11
15495,R02601_v2,11
15496,R02602_v1,11
15497,R02611_v1,2003_236
15498,R02612_v1,5_914
15499,R02613_v1,2003_244
15500,R02613_v1,2003
15501,R02613_v1,12_243
15502,R02613_v2,2003_244
15503,R02613_v2,2003
15504,R02613_v2,12_243
15505,R02613_v3,2003_244
15506,R02613_v3,2003
15507,R02613_v3,12_243
15508,R02613_v4,2003_244
15509,R02613_v4,2003
15510,R02613_v4,12_243
15511,R02619_v1,3016_7577
15512,R02621_v1,232
15513,R02621_v1,11_232_3156
15514,R02628_v1,2002_2487_607
15515,R02628_v1,2002_2487_322_325_607
15516,R02628_v1,2002_223_2487_607
15517,R02628_v1,2002_2487_311_322_607
15518,R02628_v1,2002_2010_2487_322_607
15519,R02643_v1,278
15520,R02656_v1,10
15521,R02657_v1,179_217_231_244_325
15522,R02657_v2,179_217_231_244_325
15523,R02661_v1,4033_4052_633
15524,R02662_v1,147_323_325
15525,R02664_v1,2004
15526,R02665_v1,10
15527,R02668_v1,3016_7577
15528,R02670_v1,2007_4028_4048
15529,R02670_v1,136
15530,R02670_v1,spontaneous
15531,R02670_v1,4028_4048
15532,R02672_v1,2003_7574
15533,R02675_v1,107_217_304
15534,R02677_v1,221
15535,R02681_v1,179_217_231_244_325
15536,R02681_v1,179_217_221_231_244_325
15537,R02685_v1,129_2003_2486
15538,R02685_v1,2486
15539,R02687_v1,7579
15540,R02687_v1,10_7579
15541,R02687_v1,2007
15542,R02688_v1,7579
15543,R02688_v1,10_7579
15544,R02688_v1,2007
15545,R02689_v1,7516
15546,R02689_v1,7512
15547,R02691_v1,7512
15548,R02694_v1,220
15549,R02694_v1,601
15550,R02694_v1,2485
15551,R02694_v1,323
15552,R02694_v1,5038
15553,R02694_v1,7579
15554,R02698_v1,2007
15555,R02698_v1,1_101
15556,R02698_v1,4033_4052_633
15557,R02698_v1,1
15558,R02700_v1,3016_7577
15559,R02701_v1,3016_7577
15560,R02702_v1,4983
15561,R02703_v1,129_2003
15562,R02708_v1,149
15563,R02715_v1,217
15564,R02718_v1,132_327_4011_7584
15565,R02719_v1,2006
15566,R02719_v1,193_246_805
15567,R02719_v1,246_805
15568,R02719_v1,7527
15569,R02719_v2,2006
15570,R02719_v2,193_246_805
15571,R02719_v2,246_805
15572,R02719_v2,7527
15573,R02719_v3,2006
15574,R02719_v3,193_246_805
15575,R02719_v3,246_805
15576,R02719_v3,7527
15577,R02719_v4,2006
15578,R02719_v4,193_246_805
15579,R02719_v4,246_805
15580,R02719_v4,7527
15581,R02719_v5,2006
15582,R02719_v5,193_246_805
15583,R02719_v5,246_805
15584,R02719_v5,7527
15585,R02720_v1,7504
15586,R02720_v2,7504
15587,R02720_v3,7504
15588,R02720_v4,7504
15589,R02722_v1,2002_2003
15590,R02723_v1,149
15591,R02724_v1,149
15592,R02725_v1,149
15593,R02726_v1,149
15594,R02728_v1,2006
15595,R02734_v1,2011_304
15596,R02734_v2,2011_304
15597,R02734_v3,2011_304
15598,R02737_v1,7512
15599,R02739_v1,2002_2007
15600,R02739_v1,10
15601,R02739_v1,2007
15602,R02740_v1,2002_2007
15603,R02740_v1,10
15604,R02740_v1,2007
15605,R02742_v1,2003_244
15606,R02743_v1,810
15607,R02748_v1,2011
15608,R02749_v1,7528
15609,R02749_v1,331_7528
15610,R02749_v1,7515
15611,R02749_v2,7528
15612,R02749_v2,331_7528
15613,R02749_v2,7515
15614,R02750_v1,101_2007
15615,R02750_v1,101
15616,R02750_v2,101_2007
15617,R02750_v2,101
15618,R02752_v1,2002_218
15619,R02754_v1,2002
15620,R02754_v2,2002
15621,R02767_v1,2003
15622,R02767_v2,2003
15623,R02768_v1,7581
15624,R02772_v1,3016_7577
15625,R02773_v1,3016_7577
15626,R02777_v1,10_2003
15627,R02777_v1,2003
15628,R02778_v1,2006
15629,R02778_v1,7512
15630,R02778_v2,2006
15631,R02778_v2,7512
15632,R02778_v3,2006
15633,R02778_v3,7512
15634,R02781_v1,3016_7577
15635,R02781_v1,7577
15636,R02782_v1,2002
15637,R02782_v2,2002
15638,R02788_v1,2004_2493
15639,R02789_v1,7516
15640,R02789_v1,11
15641,R02791_v1,7516
15642,R02794_v1,327_4011_7584
15643,R02802_v1,2007
15644,R02804_v1,3156_5
15645,R02805_v1,221
15646,R02805_v2,221
15647,R02805_v3,221
15648,R02807_v1,2003_244
15649,R02807_v1,2003_244_304
15650,R02810_v1,136_389
15651,R02813_v1,2003_244
15652,R02814_v1,222
15653,R02821_v1,2002
15654,R02823_v1,1_150_221_640_7514
15655,R02825_v1,2003
15656,R02828_v1,830
15657,R02828_v2,830
15658,R02838_v1,149
15659,R02843_v1,149
15660,R02846_v1,2003
15661,R02851_v1,4020_4045
15662,R02852_v1,2002_2007_3269_872
15663,R02853_v1,2007_210
15664,R02853_v1,2006
15665,R02853_v1,7525
15666,R02853_v1,210_223
15667,R02853_v1,210
15668,R02853_v2,2007_210
15669,R02853_v2,2006
15670,R02853_v2,7525
15671,R02853_v2,210_223
15672,R02853_v2,210
15673,R02853_v3,2007_210
15674,R02853_v3,2006
15675,R02853_v3,7525
15676,R02853_v3,210_223
15677,R02853_v3,210
15678,R02853_v4,2007_210
15679,R02853_v4,2006
15680,R02853_v4,7525
15681,R02853_v4,210_223
15682,R02853_v4,210
15683,R02855_v1,2003
15684,R02855_v1,2003_236
15685,R02858_v1,2003
15686,R02858_v2,2003
15687,R02858_v3,2003
15688,R02859_v1,2003_268
15689,R02860_v1,179_217_231_244_325
15690,R02864_v1,1137_2003_2007_4029_7550
15691,R02864_v1,1137_2003_2007_4029_4049_7550
15692,R02866_v1,2006
15693,R02872_v1,141
15694,R02872_v2,141
15695,R02874_v1,129_2003
15696,R02877_v1,217_304
15697,R02878_v1,2007_4002
15698,R02878_v1,2003_236
15699,R02878_v1,2007_4002_7524
15700,R02878_v2,2007_4002
15701,R02878_v2,2003_236
15702,R02878_v2,2007_4002_7524
15703,R02879_v1,375
15704,R02880_v1,217_304
15705,R02884_v1,206_243
15706,R02884_v1,206
15707,R02884_v2,206_243
15708,R02884_v2,206
15709,R02889_v1,7516
15710,R02889_v2,7516
15711,R02894_v1,2003
15712,R02901_v1,331
15713,R02902_v1,7512
15714,R02908_v1,2003_244
15715,R02908_v1,2003
15716,R02909_v1,4983
15717,R02914_v1,2003_321_4022
15718,R02919_v1,2003_244
15719,R02919_v1,2003
15720,R02920_v1,2003
15721,R02920_v2,2003
15722,R02923_v1,2003
15723,R02924_v1,4020_4045
15724,R02925_v1,2003
15725,R02926_v1,12_2002
15726,R02926_v1,2002
15727,R02926_v1,2003_279
15728,R02926_v2,12_2002
15729,R02926_v2,2002
15730,R02926_v2,2003_279
15731,R02926_v3,12_2002
15732,R02926_v3,2002
15733,R02926_v3,2003_279
15734,R02928_v1,2003
15735,R02933_v1,5
15736,R02933_v2,5
15737,R02946_v1,2003
15738,R02946_v1,2003_236
15739,R02950_v1,146
15740,R02952_v1,7564
15741,R02952_v1,1_327_3688
15742,R02953_v1,3016_7577
15743,R02963_v1,2007
15744,R02964_v1,2003
15745,R02964_v1,2007
15746,R02964_v2,2003
15747,R02964_v2,2007
15748,R02965_v1,2007_244_4024_4025
15749,R02968_v1,1_221_243_331_4294_66_7514
15750,R02971_v1,2484_314
15751,R02971_v1,2004
15752,R02971_v1,2484_314_4
15753,R02971_v1,2484
15754,R02976_v1,2007_4004
15755,R02984_v1,2003
15756,R02987_v1,179_217_231_244_325_331
15757,R02987_v1,179_217_231_244_325
15758,R02992_v1,247
15759,R02993_v1,2003
15760,R02996_v1,11_5
15761,R02996_v1,5
15762,R02996_v2,11_5
15763,R02996_v2,5
15764,R02999_v1,304
15765,R03004_v1,221
15766,R03004_v1,304_7515
15767,R03004_v1,304_378_7515
15768,R03004_v1,159
15769,R03004_v1,304_378_7515_920
15770,R03004_v2,221
15771,R03004_v2,304_7515
15772,R03004_v2,304_378_7515
15773,R03004_v2,159
15774,R03004_v2,304_378_7515_920
15775,R03004_v3,221
15776,R03004_v3,304_7515
15777,R03004_v3,304_378_7515
15778,R03004_v3,159
15779,R03004_v3,304_378_7515_920
15780,R03005_v1,2005
15781,R03005_v2,2005
15782,R03005_v3,2005
15783,R03005_v4,2005
15784,R03006_v1,149
15785,R03008_v1,10
15786,R03009_v1,10
15787,R03012_v1,159_239_7524
15788,R03012_v2,159_239_7524
15789,R03013_v1,2006_212
15790,R03013_v1,2002
15791,R03013_v1,4018_7587
15792,R03014_v1,2484
15793,R03014_v2,2484
15794,R03015_v1,1_2003_205_207_298_3858_65
15795,R03015_v1,1_2002_2003_205_207_298_3858
15796,R03015_v1,1_2002_2003_205_207_298_3858_65
15797,R03015_v2,1_2003_205_207_298_3858_65
15798,R03015_v2,1_2002_2003_205_207_298_3858
15799,R03015_v2,1_2002_2003_205_207_298_3858_65
15800,R03018_v1,2484_314
15801,R03018_v1,2004
15802,R03018_v1,2484_314_4
15803,R03018_v1,2484
15804,R03023_v1,1_4033_4052_633
15805,R03024_v1,2006
15806,R03024_v2,2006
15807,R03024_v3,2006
15808,R03024_v4,2006
15809,R03025_v1,2007_2011_244_3740
15810,R03026_v1,2486
15811,R03026_v1,129_2003_2486
15812,R03026_v1,129_2003
15813,R03028_v1,2486
15814,R03028_v1,325
15815,R03032_v1,2002_218
15816,R03033_v1,2002_218
15817,R03033_v2,2002_218
15818,R03035_v1,2005
15819,R03035_v1,2004
15820,R03035_v1,2004_2005
15821,R03035_v2,2005
15822,R03035_v2,2004
15823,R03035_v2,2004_2005
15824,R03036_v1,304_378_7515_920
15825,R03036_v1,304_7515
15826,R03036_v1,304_378_7515
15827,R03036_v1,159
15828,R03036_v2,304_378_7515_920
15829,R03036_v2,304_7515
15830,R03036_v2,304_378_7515
15831,R03036_v2,159
15832,R03036_v3,304_378_7515_920
15833,R03036_v3,304_7515
15834,R03036_v3,304_378_7515
15835,R03036_v3,159
15836,R03037_v1,7561
15837,R03045_v1,2486
15838,R03045_v1,2003_236_2486_327_4011_7584
15839,R03045_v1,2003_222
15840,R03045_v1,129_2003_2486
15841,R03045_v1,2003
15842,R03050_v1,2003_304_7574
15843,R03051_v1,129_2003
15844,R03054_v1,217_304
15845,R03054_v1,2003_236
15846,R03055_v1,2002_65
15847,R03057_v1,109_2498_4081
15848,R03058_v1,10_158
15849,R03060_v1,246_805
15850,R03060_v1,193_246_805
15851,R03060_v2,246_805
15852,R03060_v2,193_246_805
15853,R03066_v1,2002_230_304
15854,R03066_v1,2002_304
15855,R03066_v1,2002
15856,R03067_v1,2002_230_304
15857,R03067_v1,2002_304
15858,R03067_v1,2002
15859,R03069_v1,2487_7542
15860,R03071_v1,1_1001_2003
15861,R03073_v1,2003
15862,R03077_v1,7516
15863,R03077_v1,208_7516
15864,R03077_v2,7516
15865,R03077_v2,208_7516
15866,R03080_v1,2007_4002
15867,R03083_v1,2007_4002
15868,R03083_v1,2002_2003_2004_2007_328_4002
15869,R03083_v1,2004_2007_4002
15870,R03083_v2,2007_4002
15871,R03083_v2,2002_2003_2004_2007_328_4002
15872,R03083_v2,2004_2007_4002
15873,R03083_v3,2007_4002
15874,R03083_v3,2002_2003_2004_2007_328_4002
15875,R03083_v3,2004_2007_4002
15876,R03084_v1,2002_2003_2007
15877,R03084_v1,2002
15878,R03084_v1,2007
15879,R03084_v1,2002_2003_2004_2007_328_4002
15880,R03087_v1,149
15881,R03091_v1,7512
15882,R03102_v1,7524
15883,R03103_v1,7524
15884,R03105_v1,2007
15885,R03107_v1,219
15886,R03107_v1,5084
15887,R03107_v1,371
15888,R03107_v1,109_2007
15889,R03107_v1,11_2007
15890,R03107_v1,2007
15891,R03115_v1,207
15892,R03115_v1,2002
15893,R03119_v1,2007_4002
15894,R03120_v1,3016_7577
15895,R03122_v1,11_2002
15896,R03122_v1,2002
15897,R03124_v1,149
15898,R03125_v1,149
15899,R03126_v1,10
15900,R03132_v1,2003
15901,R03136_v1,107
15902,R03137_v1,7579
15903,R03139_v1,12_243
15904,R03139_v2,12_243
15905,R03139_v3,12_243
15906,R03139_v4,12_243
15907,R03140_v1,2002_302_304
15908,R03145_v1,2003_7574
15909,R03150_v1,11_206
15910,R03150_v1,206
15911,R03150_v2,11_206
15912,R03150_v2,206
15913,R03161_v1,212_304
15914,R03161_v2,212_304
15915,R03161_v3,212_304
15916,R03163_v1,1_2007
15917,R03169_v1,4033_4052_633
15918,R03172_v1,4033_4052_633
15919,R03174_v1,147_323_325
15920,R03178_v1,2003_7574
15921,R03181_v1,109_2485
15922,R03182_v1,2004
15923,R03182_v1,2004_3016_7577
15924,R03184_v1,217
15925,R03186_v1,spontaneous
15926,R03189_v1,133_304
15927,R03189_v1,304
15928,R03191_v1,217_313
15929,R03192_v1,217_313
15930,R03193_v1,2003_2004
15931,R03202_v1,2003
15932,R03208_v1,136_389
15933,R03209_v1,1119
15934,R03210_v1,3016_7577
15935,R03217_v1,3016_7577
15936,R03218_v1,10_109
15937,R03218_v1,10
15938,R03219_v1,10
15939,R03220_v1,867
15940,R03220_v2,867
15941,R03222_v1,2003_244
15942,R03223_v1,2002
15943,R03223_v1,281
15944,R03224_v1,2486
15945,R03224_v1,129_2003_2486
15946,R03224_v1,129_2003
15947,R03231_v1,3016_7577
15948,R03231_v1,2004_3016_7577
15949,R03236_v1,2007_7572
15950,R03237_v1,2007_7572
15951,R03238_v1,2007_7572
15952,R03239_v1,2007_7572
15953,R03241_v1,2484
15954,R03243_v1,3016_7577
15955,R03245_v1,212
15956,R03245_v1,2004
15957,R03245_v1,212_304
15958,R03247_v1,1_327_3662_3688_7564
15959,R03259_v1,131_223
15960,R03259_v1,131
15961,R03259_v1,247
15962,R03259_v2,131_223
15963,R03259_v2,131
15964,R03259_v2,247
15965,R03260_v1,3016_7577
15966,R03262_v1,149
15967,R03263_v1,149
15968,R03269_v1,2003_7564
15969,R03269_v1,7564
15970,R03269_v2,2003_7564
15971,R03269_v2,7564
15972,R03275_v1,2002_2007_3269_872
15973,R03276_v1,129_2003_2486
15974,R03277_v1,2002
15975,R03277_v2,2002
15976,R03286_v1,206
15977,R03288_v1,2011_304
15978,R03295_v1,2002
15979,R03298_v1,2004
15980,R03299_v1,1
15981,R03299_v1,4033_4052_633
15982,R03299_v1,2007
15983,R03303_v1,2012
15984,R03304_v1,2003
15985,R03304_v2,2003
15986,R03319_v1,7528
15987,R03319_v1,331_7528
15988,R03319_v2,7528
15989,R03319_v2,331_7528
15990,R03321_v1,2002_2007
15991,R03321_v1,10
15992,R03321_v1,2007
15993,R03326_v1,149
15994,R03329_v1,149
15995,R03330_v1,2007_220
15996,R03330_v1,2007
15997,R03331_v1,2002
15998,R03332_v1,2002
15999,R03332_v1,7515
16000,R03332_v1,10_177
16001,R03333_v1,2002
16002,R03344_v1,2003
16003,R03346_v1,2006
16004,R03346_v1,246_805
16005,R03346_v1,7527
16006,R03346_v1,10_2007
16007,R03346_v2,2006
16008,R03346_v2,246_805
16009,R03346_v2,7527
16010,R03346_v2,10_2007
16011,R03346_v3,2006
16012,R03346_v3,246_805
16013,R03346_v3,7527
16014,R03346_v3,10_2007
16015,R03346_v4,2006
16016,R03346_v4,246_805
16017,R03346_v4,7527
16018,R03346_v4,10_2007
16019,R03346_v5,2006
16020,R03346_v5,246_805
16021,R03346_v5,7527
16022,R03346_v5,10_2007
16023,R03350_v1,2006
16024,R03350_v2,2006
16025,R03351_v1,7516
16026,R03355_v1,10_11_12_2002
16027,R03355_v1,10_2002
16028,R03355_v1,10_11_2002
16029,R03355_v2,10_11_12_2002
16030,R03355_v2,10_2002
16031,R03355_v2,10_11_2002
16032,R03355_v3,10_11_12_2002
16033,R03355_v3,10_2002
16034,R03355_v3,10_11_2002
16035,R03355_v4,10_11_12_2002
16036,R03355_v4,10_2002
16037,R03355_v4,10_11_2002
16038,R03355_v5,10_11_12_2002
16039,R03355_v5,10_2002
16040,R03355_v5,10_11_2002
16041,R03361_v1,206
16042,R03361_v1,109_206
16043,R03362_v1,214
16044,R03362_v1,109_11_206_277
16045,R03362_v1,109_11_206
16046,R03362_v1,109_11_206_221_277
16047,R03362_v1,189_214_4
16048,R03362_v2,214
16049,R03362_v2,109_11_206_277
16050,R03362_v2,109_11_206
16051,R03362_v2,109_11_206_221_277
16052,R03362_v2,189_214_4
16053,R03363_v1,2007_220
16054,R03363_v1,11_2007
16055,R03363_v1,2007
16056,R03367_v1,7564
16057,R03367_v1,1_327_3688
16058,R03370_v1,150
16059,R03371_v1,5
16060,R03376_v1,7516
16061,R03376_v1,10
16062,R03385_v1,2003_244
16063,R03386_v1,2003_244
16064,R03391_v1,3016_7577
16065,R03391_v1,1_221_7514
16066,R03392_v1,3016_7577
16067,R03392_v1,1_221_7514
16068,R03393_v1,4018_7587
16069,R03394_v1,11_246
16070,R03394_v1,246
16071,R03401_v1,2002
16072,R03404_v1,7515
16073,R03409_v1,5104
16074,R03409_v1,2484
16075,R03409_v1,131_2484
16076,R03409_v2,5104
16077,R03409_v2,2484
16078,R03409_v2,131_2484
16079,R03423_v1,246_805
16080,R03423_v1,193_246_805
16081,R03423_v1,246
16082,R03425_v1,3016_7577
16083,R03427_v1,4018_7587
16084,R03428_v1,2003_206
16085,R03429_v1,2003_206
16086,R03430_v1,246
16087,R03433_v1,206
16088,R03435_v1,108_11_2002_220
16089,R03435_v1,109_11_2002_221
16090,R03435_v1,11_2002_214_220_4
16091,R03435_v1,11_2002
16092,R03435_v1,108_11_2002
16093,R03435_v1,108_109_11_2002_221
16094,R03435_v1,11_2002_214_4
16095,R03444_v1,2487_7542
16096,R03444_v2,2487_7542
16097,R03445_v1,spontaneous
16098,R03446_v1,528
16099,R03450_v1,210
16100,R03450_v2,210
16101,R03451_v1,10_719
16102,R03451_v1,10
16103,R03452_v1,149
16104,R03457_v1,2006_212
16105,R03457_v1,212
16106,R03459_v1,2492
16107,R03459_v1,2492_7501
16108,R03461_v1,281
16109,R03462_v1,211
16110,R03462_v2,211
16111,R03466_v1,10
16112,R03472_v1,2002
16113,R03472_v2,2002
16114,R03474_v1,316_601
16115,R03478_v1,206
16116,R03479_v1,2003_206
16117,R03491_v1,10_5
16118,R03491_v1,5
16119,R03494_v1,2003_206_2486_325
16120,R03503_v1,2002_230_304
16121,R03503_v1,2002_304
16122,R03503_v1,230_304
16123,R03503_v1,304
16124,R03504_v1,2002_230_304
16125,R03504_v1,230_304
16126,R03504_v1,230
16127,R03507_v1,149
16128,R03508_v1,2002_2007
16129,R03508_v1,2002
16130,R03522_v1,2485
16131,R03522_v1,2485_3009
16132,R03522_v1,109_2485
16133,R03524_v1,2003
16134,R03528_v1,3016_7577
16135,R03530_v1,2004
16136,R03530_v1,304
16137,R03531_v1,7504
16138,R03531_v2,7504
16139,R03531_v3,7504
16140,R03531_v4,7504
16141,R03532_v1,2485
16142,R03532_v1,10_136
16143,R03532_v1,136
16144,R03532_v1,149
16145,R03537_v1,246_805
16146,R03537_v1,193_246_805
16147,R03537_v1,246
16148,R03538_v1,246_805
16149,R03538_v1,193_246_805
16150,R03538_v1,246
16151,R03539_v1,136_389
16152,R03543_v1,2003_243_244_331_4294_66
16153,R03543_v2,2003_243_244_331_4294_66
16154,R03549_v1,11
16155,R03550_v1,2012_557
16156,R03552_v1,103_213_364_376_633
16157,R03552_v1,2486_4
16158,R03552_v1,105_223_588
16159,R03552_v1,101_109
16160,R03552_v1,59
16161,R03552_v1,101_213_386_907
16162,R03552_v1,2002_213
16163,R03552_v1,101_213_386_4
16164,R03552_v1,5
16165,R03552_v1,101_59_633
16166,R03552_v1,101_213_386
16167,R03552_v1,213_633
16168,R03552_v1,101_59
16169,R03552_v1,213_386
16170,R03552_v1,109_304
16171,R03552_v1,101_575_59_633
16172,R03552_v1,101_213_376_386
16173,R03552_v1,376_633
16174,R03552_v1,105_223
16175,R03552_v1,213
16176,R03552_v1,2486
16177,R03552_v1,213_364_376
16178,R03552_v1,2002
16179,R03552_v1,376
16180,R03552_v1,109
16181,R03555_v1,149
16182,R03556_v1,149
16183,R03559_v1,2003_243_244_331_4294_66
16184,R03560_v1,1_150_221_304_7514
16185,R03566_v1,2003_2485
16186,R03566_v1,2003_244_2485
16187,R03568_v1,2003_2485
16188,R03568_v1,2003_244_2485
16189,R03575_v1,1_1001_11_2003_205
16190,R03581_v1,2003_236
16191,R03590_v1,10
16192,R03595_v1,301_304
16193,R03596_v1,2003_244
16194,R03596_v1,2003
16195,R03596_v1,2003_244_2485
16196,R03599_v1,3016_7577
16197,R03599_v1,7577
16198,R03600_v1,296_304
16199,R03601_v1,2003
16200,R03608_v1,1_150_221_304_7514
16201,R03610_v1,149
16202,R03611_v1,149
16203,R03618_v1,2002
16204,R03618_v1,11_2002_2007
16205,R03618_v2,2002
16206,R03618_v2,11_2002_2007
16207,R03618_v3,2002
16208,R03618_v3,11_2002_2007
16209,R03626_v1,10_158
16210,R03626_v1,158
16211,R03628_v1,4983
16212,R03630_v1,1_221_4294
16213,R03630_v1,1_221_331
16214,R03630_v1,1_221_4294_7514
16215,R03630_v1,1_221_331_7514
16216,R03634_v1,12_2002
16217,R03634_v1,2002
16218,R03634_v1,2003_279
16219,R03634_v2,12_2002
16220,R03634_v2,2002
16221,R03634_v2,2003_279
16222,R03634_v3,12_2002
16223,R03634_v3,2002
16224,R03634_v3,2003_279
16225,R03639_v1,149
16226,R03640_v1,10
16227,R03643_v1,2003
16228,R03643_v1,2007
16229,R03643_v2,2003
16230,R03643_v2,2007
16231,R03673_v1,146
16232,R03673_v1,5
16233,R03678_v1,867
16234,R03678_v2,867
16235,R03678_v3,867
16236,R03678_v4,867
16237,R03681_v1,7516
16238,R03688_v1,2002_218
16239,R03689_v1,217
16240,R03696_v1,2002_218
16241,R03698_v1,10
16242,R03704_v1,244
16243,R03706_v1,207
16244,R03706_v1,109
16245,R03712_v1,149
16246,R03722_v1,217_304
16247,R03728_v1,109
16248,R03728_v1,150
16249,R03734_v1,2485
16250,R03744_v1,206
16251,R03748_v1,278
16252,R03749_v1,810
16253,R03751_v1,7579
16254,R03751_v1,5
16255,R03751_v2,7579
16256,R03751_v2,5
16257,R03772_v1,2002
16258,R03774_v1,2002_218
16259,R03777_v1,4033_633
16260,R03777_v1,4052_633
16261,R03777_v1,4033_4052_633
16262,R03783_v1,149
16263,R03784_v1,149
16264,R03791_v1,2002_218
16265,R03806_v1,10
16266,R03807_v1,10
16267,R03809_v1,10
16268,R03812_v1,10
16269,R03814_v1,243
16270,R03815_v1,2003_244
16271,R03816_v1,2003
16272,R03816_v1,2007
16273,R03816_v2,2003
16274,R03816_v2,2007
16275,R03817_v1,4294_5014_66
16276,R03817_v1,4294
16277,R03818_v1,149
16278,R03821_v1,2003_244
16279,R03822_v1,2003_206_219
16280,R03824_v1,2003
16281,R03828_v1,2_206
16282,R03828_v2,2_206
16283,R03831_v1,217_304
16284,R03833_v1,149_2002
16285,R03834_v1,149
16286,R03840_v1,10_2004_3613
16287,R03840_v1,2004_2006_73
16288,R03840_v1,2004_2006
16289,R03840_v2,10_2004_3613
16290,R03840_v2,2004_2006_73
16291,R03840_v2,2004_2006
16292,R03840_v3,10_2004_3613
16293,R03840_v3,2004_2006_73
16294,R03840_v3,2004_2006
16295,R03842_v1,149
16296,R03849_v1,149
16297,R03851_v1,149
16298,R03854_v1,3016_7577
16299,R03857_v1,4033_633
